site,date_observed,genus,species,id,observer,date_entered,data_entry,data_entered_NPN,leaf_breaking_bud_observed,leaf_breaking_bud_intensity,leaf_observed,leaf_intensity,leaf_increasing_size_observed,leaf_increasing_size_intensity,leaf_color_observed,leaf_color_intensity,leaf_falling_observed,leaf_falling_intensity,flower_buds_observed,flower_buds_intensity,flower_open_observed,flower_open_intensity,flower_pollen_release_observed,flower_pollen_release_intensity,fruit_observed,fruit_intensity,fruit_ripe_observed,fruit_ripe_intensity,fruit_drop_observed,fruit_drop_intensity,nativity,doy
King's Grove,9/13/2017,Lonicera,maackii,IH9,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,Y,101-1000,N,0,N,0,invasive,256
King's Grove,9/13/2017,Lonicera,maackii,IH10,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,Y,75-94,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/13/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,256
King's Grove,9/20/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,Y,11-100,Y,100,Y,10-Mar,invasive,263
King's Grove,9/20/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH1,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH2,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH3,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH4,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH5,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH6,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH7,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH8,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH9,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,Y,100-1000,N,0,N,0,invasive,263
King's Grove,9/20/2017,Lonicera,maackii,IH10,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,Y,50-74,N,0,Y,50-74,Y,24-May,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/20/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,9/27/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,263
King's Grove,9/27/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,Y,10-Mar,invasive,270
King's Grove,9/27/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH1,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH2,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH3,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH4,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH5,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH6,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH7,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH8,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,25-49,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH9,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,Y,101-1000,Y,24-May,N,0,invasive,270
King's Grove,9/27/2017,Lonicera,maackii,IH10,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,Y,95-100,Y,25-49,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,9/27/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,270
King's Grove,10/4/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,Y,11-100,Y,95-100,Y,11-100,invasive,277
King's Grove,10/4/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH1,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH2,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH3,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH4,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,95-100,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH5,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,Y,24-May,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH6,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH7,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH8,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH9,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,95-100,Y,95-100,N,0,N,0,N,0,N,0,N,none,Y,11-100,Y,24-May,N,0,invasive,277
King's Grove,10/4/2017,Lonicera,maackii,IH10,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR5,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR6,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,Y,95-100,Y,25-49,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR7,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR8,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR9,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/4/2017,Rubus,allegheniensis,NR10,Liu/Dhyani,10/4/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,277
King's Grove,10/18/2017,Rhamnus,cathartica,IB1,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rhamnus,cathartica,IB2,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rhamnus,cathartica,IB3,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rhamnus,cathartica,IB4,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rhamnus,cathartica,IB5,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rhamnus,cathartica,IB6,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rhamnus,cathartica,IB7,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rhamnus,cathartica,IB8,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rhamnus,cathartica,IB9,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,50-74,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rhamnus,cathartica,IB10,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,Y,50-74,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH1,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH2,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH3,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH4,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH5,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,Y,95-100,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH6,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH7,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,95-100,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH8,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,50-74,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH9,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,Y,100-1000,Y,50-74,Y,11-100,invasive,291
King's Grove,10/18/2017,Lonicera,maackii,IH10,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,Y,75-94,Y,75-94,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,invasive,291
King's Grove,10/18/2017,Rubus,allegheniensis,NR1,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,291
King's Grove,10/18/2017,Rubus,allegheniensis,NR2,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,291
King's Grove,10/18/2017,Rubus,allegheniensis,NR3,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,291
King's Grove,10/18/2017,Rubus,allegheniensis,NR4,Liu/Dhyani,11/8/2017,Lucy Liu,n,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,none,N,0,N,0,N,0,native,291
